,carat,cut,color,clarity,depth,table,x,y,z,log_carat,std_dim,clarity_num,color_num,max_dim,max_dim_classif,mean_dim,mudim_carat,mudim_carat_classif,price_predicted
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,-0.2231435513142097,0.06476681045114903,4,2,5.89,PEQUENO,5.156666666666667,6.445833333333334,>5,3519.6868516220916
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,-1.2378743560016174,0.06925819349722107,6,3,4.27,PEQUENO,3.7099999999999995,12.793103448275861,>5,604.9554983091675
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,-1.171182981502945,0.06708363266805892,6,3,4.31,PEQUENO,3.76,12.129032258064516,>5,774.9583690774047
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,0.5306282510621704,0.06993759881539804,3,5,7.69,PEQUENO,6.653333333333333,3.9137254901960787,PEQUENO,11268.019795262438
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,-1.1394342831883648,0.06936844800002447,2,0,4.42,PEQUENO,3.84,12.0,>5,617.0167349209064
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,0.08617769624105241,0.07028443433990764,2,1,6.7,PEQUENO,5.813333333333333,5.333333333333332,>5,6244.762516699783
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,0.4054651081081644,0.06864467218997275,2,2,7.34,PEQUENO,6.376666666666666,4.25111111111111,PEQUENO,11070.296285932265
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,0.009950330853168092,0.06485367021163466,2,1,6.36,PEQUENO,5.573333333333333,5.518151815181518,>5,5108.08316831769
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,-0.6733445532637656,0.07757038626721126,5,3,5.35,PEQUENO,4.56,8.941176470588234,>5,1812.8968487221434
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,-1.0498221244986778,0.0698559116423877,4,1,4.53,PEQUENO,3.936666666666666,11.247619047619047,>5,852.7934152694588
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,0.7030975114131134,0.06695262977984699,2,6,8.08,>8,7.053333333333334,3.491749174917492,PEQUENO,12711.043943764022
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,-0.10536051565782628,0.06705837625142941,2,1,6.15,PEQUENO,5.366666666666667,5.962962962962964,>5,4011.9317365605953
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,0.0,0.07982029544982149,3,3,6.65,PEQUENO,5.670000000000001,5.670000000000001,>5,5097.412176349648
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,0.01980262729617973,0.06810679603337066,3,2,6.44,PEQUENO,5.596666666666667,5.4869281045751634,>5,7156.432513757501
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,-1.1086626245216111,0.0698681292486167,2,5,4.47,PEQUENO,3.8800000000000003,11.757575757575758,>5,551.1114325615935
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,0.4054651081081644,0.07356818832133388,4,1,7.46,PEQUENO,6.44,4.293333333333334,PEQUENO,13876.06580545155
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,-0.527632742082372,0.06768673963574633,2,2,5.41,PEQUENO,4.713333333333334,7.988700564971753,>5,1641.2793680061468
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,-1.2039728043259361,0.06849210451136238,3,2,4.33,PEQUENO,3.7633333333333336,12.544444444444446,>5,647.4125791933322
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,-0.916290731874155,0.06892417192329933,3,0,4.74,PEQUENO,4.126666666666667,10.316666666666666,>5,951.9635057090334
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,-0.4942963218147801,0.07049035228886776,3,0,5.53,PEQUENO,4.793333333333333,7.857923497267759,>5,2224.6751911440642
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,-0.6931471805599453,0.07451188964312082,3,0,5.24,PEQUENO,4.503333333333333,9.006666666666666,>5,1668.9820580924932
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,0.11332868530700327,0.06909151963281727,2,4,6.67,PEQUENO,5.8,5.178571428571428,>5,5204.970102405729
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,-0.6348782724359695,0.0695293523703769,7,0,5.27,PEQUENO,4.566666666666667,8.616352201257863,>5,3666.576577682534
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,0.009950330853168092,0.06869306240621449,4,2,6.46,PEQUENO,5.616666666666667,5.561056105610562,>5,7544.081644882199
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,-1.171182981502945,0.06618310979967486,6,5,4.31,PEQUENO,3.7533333333333325,12.107526881720428,>5,662.3748367438635
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,0.7227059828014898,0.06761234734356858,1,5,8.2,>8,7.136666666666667,3.4644012944983817,PEQUENO,12848.69677441988
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,0.131028262406404,0.0693730119297533,2,4,6.74,PEQUENO,5.866666666666667,5.146198830409357,>5,5493.554986689255
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,-1.2039728043259361,0.06783432236868313,6,2,4.34,PEQUENO,3.776666666666667,12.58888888888889,>5,854.3504593999847
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,-0.3011050927839216,0.07117957937235309,3,6,5.85,PEQUENO,5.056666666666667,6.833333333333333,>5,2032.9815070757597
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,0.16551443847757333,0.06968497828730097,1,3,6.82,PEQUENO,5.919999999999999,5.016949152542372,>5,4673.74934664469
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,0.009950330853168092,0.07071735870614368,4,1,6.46,PEQUENO,5.599999999999999,5.544554455445543,>5,7756.221650205944
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,-0.35667494393873245,0.0632203332089661,5,4,5.52,PEQUENO,4.836666666666666,6.909523809523809,>5,2515.7540234805765
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,-0.8915981192837836,0.06843612149291602,4,4,4.78,PEQUENO,4.156666666666666,10.138211382113822,>5,847.4793414451963
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,0.19885085874516517,0.06529165261967362,2,4,6.78,PEQUENO,5.933333333333334,4.863387978142077,PEQUENO,5806.381394307562
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,-0.9942522733438669,0.0712252006271104,3,1,4.65,PEQUENO,4.026666666666666,10.882882882882882,>5,908.5078746774593
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,0.08617769624105241,0.07335539140198875,1,4,6.69,PEQUENO,5.763333333333333,5.287461773700305,>5,4027.269370021151
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,-0.2484613592984996,0.0674579793396147,2,2,5.86,PEQUENO,5.113333333333334,6.555555555555556,>5,2887.5962450470556
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,0.06765864847381486,0.06742329095359496,5,3,6.55,PEQUENO,5.7,5.327102803738318,>5,8397.796392903756
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,-0.916290731874155,0.06972842167104802,5,1,4.81,PEQUENO,4.16,10.4,>5,992.0019444445696
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,0.5364933705145685,0.06817458836150594,1,0,7.64,PEQUENO,6.64,3.8830409356725144,PEQUENO,11674.385829431032
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,-1.2729656758128873,0.06643036442383417,3,1,4.15,PEQUENO,3.6200000000000006,12.928571428571429,>5,494.52948236100667
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,-1.1394342831883648,0.06943523520808413,3,1,4.45,PEQUENO,3.8699999999999997,12.093749999999998,>5,786.0094747564438
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,-1.0788096613719298,0.06880414758493218,4,6,4.53,PEQUENO,3.94,11.588235294117647,>5,556.9701505875934
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,-1.1394342831883648,0.06792820451301476,6,6,4.43,PEQUENO,3.8633333333333333,12.072916666666666,>5,586.8466216276489
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,-1.2039728043259361,0.06985255165739734,6,4,4.36,PEQUENO,3.78,12.6,>5,686.9553023146507
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,-0.2613647641344075,0.06404657094548093,5,4,5.86,PEQUENO,5.09,6.6103896103896105,>5,2791.3554586485307
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,-1.2039728043259361,0.07033018403467003,6,5,4.36,PEQUENO,3.776666666666667,12.58888888888889,>5,570.1666716082702
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,-0.10536051565782628,0.06832351722542646,3,3,6.16,PEQUENO,5.319999999999999,5.9111111111111105,>5,4245.50025858977
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,0.01980262729617973,0.06600068329788135,2,2,6.38,PEQUENO,5.583333333333333,5.473856209150326,>5,5004.673015790046
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,-0.35667494393873245,0.07030472932325488,2,2,5.73,PEQUENO,4.973333333333334,7.104761904761905,>5,2309.6438111751695
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,-0.843970070294529,0.07292464131923256,3,2,4.94,PEQUENO,4.256666666666667,9.89922480620155,>5,980.8185533659672
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,0.19885085874516517,0.07078897851935972,2,5,6.95,PEQUENO,6.016666666666667,4.9316939890710385,PEQUENO,5799.815716939905
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,0.01980262729617973,0.06712724464899955,1,6,6.42,PEQUENO,5.6066666666666665,5.496732026143791,>5,3671.3378746004796
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,-1.171182981502945,0.06802708006356349,7,5,4.39,PEQUENO,3.8233333333333337,12.333333333333334,>5,634.9035359772759
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,-0.10536051565782628,0.07130008690982764,1,5,6.28,PEQUENO,5.433333333333334,6.037037037037037,>5,3032.318590003343
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,0.412109650826833,0.07143141326609868,5,3,7.45,PEQUENO,6.456666666666667,4.2759381898454745,PEQUENO,14776.914459099728
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,-0.8915981192837836,0.06626427814096722,2,0,4.8,PEQUENO,4.1866666666666665,10.211382113821138,>5,753.9724373337309
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,0.009950330853168092,0.06744759214833862,3,3,6.42,PEQUENO,5.603333333333333,5.547854785478547,>5,6443.359771385278
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,0.7080357930536959,0.07230151158771393,2,6,8.26,>8,7.14,3.517241379310345,PEQUENO,11212.436578106297
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,0.1906203596086497,0.0678055522623249,1,0,6.78,PEQUENO,5.91,4.884297520661157,PEQUENO,6333.601894809127
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,-0.8915981192837836,0.07095901604098272,3,3,4.8,PEQUENO,4.163333333333333,10.154471544715447,>5,1018.7832668639318
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,0.0,0.0646464391622142,4,5,6.37,PEQUENO,5.5200000000000005,5.5200000000000005,>5,4316.762523246067
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,0.01980262729617973,0.06940191091048933,6,3,6.47,PEQUENO,5.626666666666666,5.516339869281045,>5,8415.967174807196
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,-1.2039728043259361,0.06849210451136238,3,0,4.33,PEQUENO,3.7633333333333336,12.544444444444446,>5,874.316744691185
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,-0.8915981192837836,0.07189254831205773,6,2,4.85,PEQUENO,4.1866666666666665,10.211382113821138,>5,1325.5742573563584
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,-1.171182981502945,0.06598743451880244,2,2,4.31,PEQUENO,3.763333333333333,12.139784946236558,>5,651.9120799091638
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,-1.1394342831883648,0.06941123563700446,6,4,4.41,PEQUENO,3.8266666666666667,11.958333333333334,>5,833.119600911673
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,-0.9675840262617056,0.07002353611528814,2,4,4.66,PEQUENO,4.04,10.631578947368421,>5,723.9417765606678
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,0.6931471805599453,0.03673895369624882,2,3,6.16,PEQUENO,5.710000000000001,2.8550000000000004,PEQUENO,15847.293899261169
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,-0.4780358009429998,0.06860590192931545,7,4,5.52,PEQUENO,4.81,7.758064516129032,>5,2427.389359755583
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,-1.171182981502945,0.06614645495951574,3,4,4.32,PEQUENO,3.766666666666667,12.150537634408604,>5,603.2020412656892
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,-0.916290731874155,0.06568305175006492,4,0,4.72,PEQUENO,4.116666666666666,10.291666666666664,>5,983.6486796611645
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,0.009950330853168092,0.06556991114878272,3,3,6.4,PEQUENO,5.596666666666667,5.541254125412541,>5,5966.4914859172095
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,0.6931471805599453,0.07256106930633642,1,1,8.16,>8,7.02,3.51,PEQUENO,15967.694982509467
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,-0.10536051565782628,0.06790471650312052,1,0,6.27,PEQUENO,5.386666666666667,5.985185185185185,>5,3711.2952051554607
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,-0.7550225842780328,0.07186945907320509,2,1,5.05,PEQUENO,4.343333333333333,9.24113475177305,>5,1031.9362009401761
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,-1.1394342831883648,0.0694459189217324,2,0,4.46,PEQUENO,3.8699999999999997,12.093749999999998,>5,688.3798648481968
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,0.2151113796169455,0.06957955676856505,3,6,6.91,PEQUENO,5.986666666666667,4.827956989247312,PEQUENO,5280.8633160842
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,-0.9942522733438669,0.0696083552215875,6,3,4.71,PEQUENO,4.086666666666666,11.045045045045043,>5,1094.2864997147135
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,-0.3011050927839216,0.0668894649176496,1,3,5.78,PEQUENO,5.04,6.8108108108108105,>5,2191.9566609801095
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,-0.6348782724359695,0.06919495128068899,4,4,5.24,PEQUENO,4.543333333333333,8.572327044025156,>5,1643.6324500049225
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,-0.616186139423817,0.07224831631219293,2,1,5.37,PEQUENO,4.596666666666667,8.512345679012345,>5,1475.3820528167955
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,-0.342490308946776,0.06345561590398988,3,6,5.64,PEQUENO,4.953333333333333,6.976525821596244,>5,1767.5377386195566
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,-1.1394342831883648,0.06829270584561681,2,0,4.42,PEQUENO,3.8433333333333337,12.010416666666668,>5,607.3907232993655
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,-1.1394342831883648,0.06860969166860344,4,1,4.41,PEQUENO,3.8366666666666664,11.989583333333332,>5,913.8368589736058
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,-0.09431067947124129,0.06737569205557294,4,5,6.25,PEQUENO,5.446666666666666,5.9853479853479845,>5,3939.72797579896
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,-0.7765287894989963,0.06804990956307795,7,5,4.97,PEQUENO,4.33,9.41304347826087,>5,1158.4717446510203
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,-1.2039728043259361,0.06815594108081968,7,3,4.33,PEQUENO,3.7699999999999996,12.566666666666666,>5,867.279711725356
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,-0.21072103131565253,0.06853926692099717,3,2,6.0,PEQUENO,5.216666666666666,6.440329218106995,>5,3794.135899281203
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,0.4824261492442928,0.06882108895373436,3,3,7.58,PEQUENO,6.609999999999999,4.080246913580246,PEQUENO,14197.848005087453
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,-1.1086626245216111,0.06470188587047877,3,4,4.44,PEQUENO,3.8866666666666667,11.777777777777777,>5,624.9882072574161
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,0.5306282510621704,0.06876743753253287,2,1,7.62,PEQUENO,6.6066666666666665,3.8862745098039215,PEQUENO,14821.964870520316
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,0.1823215567939546,0.07469893750076217,1,5,6.99,PEQUENO,6.016666666666667,5.013888888888889,>5,4766.333370454666
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,-0.5447271754416722,0.0685275984259754,5,3,5.36,PEQUENO,4.666666666666667,8.045977011494253,>5,2116.3303925663613
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,0.5306282510621704,0.06803547112625231,1,3,7.68,PEQUENO,6.676666666666667,3.927450980392157,PEQUENO,10500.95609933169
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,0.1823215567939546,0.06832942975074417,4,5,6.84,PEQUENO,5.956666666666667,4.9638888888888895,PEQUENO,6445.054028393736
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,-0.16251892949777494,0.06863389441305659,2,0,6.09,PEQUENO,5.29,6.223529411764706,>5,4135.293124531038
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,-1.1394342831883648,0.06615263319142123,2,1,4.39,PEQUENO,3.8366666666666664,11.989583333333332,>5,544.2722722977759
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,0.14842000511827322,0.06816971693957422,3,0,6.73,PEQUENO,5.866666666666667,5.057471264367817,>5,8580.243280676075
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,-0.6931471805599453,0.06730409028696548,1,2,5.09,PEQUENO,4.4366666666666665,8.873333333333333,>5,1075.2826096913411
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,-0.6539264674066639,0.068716197900094,3,0,5.19,PEQUENO,4.516666666666667,8.685897435897436,>5,1854.5759975583155
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,-0.08338160893905101,0.06495025148625157,2,1,6.14,PEQUENO,5.383333333333333,5.851449275362318,>5,4156.356821643046
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,0.19885085874516517,0.07500846437385911,2,6,7.0,PEQUENO,6.013333333333333,4.9289617486338795,PEQUENO,4956.899072017919
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,-0.3285040669720361,0.06781600390798195,2,6,5.78,PEQUENO,5.04,7.0,>5,1907.0465026172344
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,0.412109650826833,0.07221512718888894,1,4,7.43,PEQUENO,6.3999999999999995,4.2384105960264895,PEQUENO,8205.785796421935
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,-0.4155154439616658,0.067013658177454,2,0,5.61,PEQUENO,4.89,7.409090909090908,>5,1969.0122685624572
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,0.5306282510621704,0.07135985740976297,4,2,7.71,PEQUENO,6.683333333333334,3.931372549019608,PEQUENO,16501.175705180147
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,-1.0216512475319814,0.07034861126283862,2,2,4.59,PEQUENO,3.9766666666666666,11.046296296296296,>5,622.2006655300711
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,-0.8915981192837836,0.0682490163212421,7,2,4.81,PEQUENO,4.180000000000001,10.195121951219514,>5,1322.2366652597623
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,-0.2231435513142097,0.06780310725931454,3,2,5.94,PEQUENO,5.180000000000001,6.4750000000000005,>5,3611.562560834546
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,-0.6539264674066639,0.06812508085252839,3,2,5.15,PEQUENO,4.486666666666666,8.628205128205128,>5,1619.031320681585
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,-0.6931471805599453,0.07064235908925465,3,3,5.1,PEQUENO,4.426666666666667,8.853333333333333,>5,1376.8445160248807
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,0.6931471805599453,0.0708770647703716,4,5,8.13,>8,7.02,3.51,PEQUENO,16086.663175639309
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,-0.3011050927839216,0.06932624825374531,5,2,5.86,PEQUENO,5.1,6.891891891891891,>5,3890.394534528315
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,0.1906203596086497,0.06799470724520804,3,3,6.79,PEQUENO,5.916666666666667,4.889807162534436,PEQUENO,7916.0132149984265
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,0.47000362924573563,0.06863456294025466,1,0,7.54,PEQUENO,6.56,4.1,PEQUENO,9697.498705907254
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,-0.6539264674066639,0.06769513089647981,6,2,5.16,PEQUENO,4.503333333333334,8.66025641025641,>5,2531.1223105689814
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,0.41871033485818504,0.07230470316073068,4,1,7.49,PEQUENO,6.476666666666667,4.260964912280702,PEQUENO,14367.952773182551
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,-1.2729656758128873,0.07069800796751606,4,1,4.22,PEQUENO,3.6566666666666667,13.059523809523808,>5,483.1839782538058
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,0.0,0.06745300629342652,1,5,6.38,PEQUENO,5.546666666666667,5.546666666666667,>5,3573.4254077981705
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,0.7227059828014898,0.07436596503489154,2,5,8.39,>8,7.136666666666668,3.464401294498382,PEQUENO,15609.154877063227
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,-0.21072103131565253,0.06611076589869033,2,6,5.91,PEQUENO,5.17,6.382716049382716,>5,2173.113000236316
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,-0.35667494393873245,0.06553828168807276,2,1,5.63,PEQUENO,4.916666666666667,7.023809523809525,>5,2517.4817465646606
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,0.7929925155296614,0.06851339791055679,1,4,8.4,>8,7.316666666666666,3.310708898944193,PEQUENO,16113.675628361547
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,-1.1394342831883648,0.06787611806990623,3,4,4.38,PEQUENO,3.8200000000000003,11.9375,>5,532.0803851827253
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,-0.35667494393873245,0.06973938017654104,5,4,5.73,PEQUENO,4.94,7.057142857142858,>5,2672.1780712112604
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,-1.2039728043259361,0.07315699237290045,5,3,4.37,PEQUENO,3.77,12.566666666666666,>5,763.7861873411423
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,-0.6539264674066639,0.0702861360036549,2,2,5.21,PEQUENO,4.516666666666667,8.685897435897436,>5,1302.143729422246
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,0.45107561936021673,0.07366425890238021,2,3,7.61,PEQUENO,6.56,4.178343949044586,PEQUENO,11018.448673194722
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,-1.171182981502945,0.06706156685947592,4,5,4.33,PEQUENO,3.7733333333333334,12.172043010752688,>5,617.5302972828256
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,-1.1394342831883648,0.06900902598966165,5,3,4.44,PEQUENO,3.8600000000000008,12.062500000000002,>5,864.995625348669
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,-1.1394342831883648,0.06825389378613876,3,1,4.43,PEQUENO,3.856666666666667,12.052083333333334,>5,795.0598780443208
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,0.06765864847381486,0.06868710761987543,2,2,6.61,PEQUENO,5.743333333333333,5.367601246105918,>5,6044.045984573494
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,0.412109650826833,0.06770053681415304,3,4,7.32,PEQUENO,6.383333333333334,4.227373068432671,PEQUENO,11268.385857195452
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,-1.0216512475319814,0.06960679867649049,2,3,4.64,PEQUENO,4.03,11.194444444444446,>5,589.0097680882109
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,-0.6931471805599453,0.06964132247915286,5,3,5.13,PEQUENO,4.456666666666667,8.913333333333334,>5,1906.7825541748462
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,0.02955880224154443,0.0699759660596189,3,1,6.53,PEQUENO,5.66,5.495145631067961,>5,6122.032516863258
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,-0.616186139423817,0.06875232196507308,6,4,5.24,PEQUENO,4.56,8.444444444444443,>5,1920.4073496516548
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,-1.1394342831883648,0.06711203043222735,2,3,4.37,PEQUENO,3.8166666666666664,11.927083333333332,>5,592.9884508689235
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,0.09531017980432493,0.06911855667196802,2,4,6.66,PEQUENO,5.786666666666666,5.26060606060606,>5,4891.2351690307205
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,-0.342490308946776,0.06976999248854662,2,0,5.75,PEQUENO,5.0,7.042253521126761,>5,2833.2096409850765
